"shift","Dxy","C (ROC)","R2","D","D:Chi-sq","D:p","U","U:Chi-sq","U:p","Q","Brier","Intercept","Slope","Emax","E90","Eavg","S:z","S:p","type_shift","model","alpha","drift","slope","ncase.dev","ncase.ext"
-0.732381144184743,0.256283072490386,0.628141536245193,0.016418167980515,0.0122711312741081,123.711312741081,0,0.0387680062113013,389.680062113013,0,-0.0264968749371932,0.243070394463082,-0.0488598221248353,0.510115564041998,0.190350844160634,0.125963100853433,0.070370265333881,20.2558383099162,3.15533179516092e-91,"optimal","incorrect",0.1,-0.5,0.5,5119,4663
-2,0.281119941644478,0.640559970822239,-0.41361642429475,-0.270202140714006,-2701.02140714006,1,0.330474091932956,3306.74091932956,0,-0.600676232646961,0.288794592456321,0.536009604644387,0.479324723159196,0.282597947263679,0.27795330735328,0.21685765032825,66.0149006594824,0,"other","correct",0.2,-0.5,0.5,5260,4834
-1.5,0.281119941644478,0.640559970822239,-0.129813792373589,-0.0929749866617307,-928.749866617307,1,0.153246937880681,1534.46937880681,0,-0.246221924542412,0.261497084365213,0.296347243064792,0.479324723159199,0.208629429574421,0.208148529594104,0.143842596195561,41.7245670363585,0,"other","correct",0.2,-0.5,0.5,5260,4834
-1,0.281119941644478,0.640559970822239,-0.00930439706236632,-0.00705151413305975,-69.5151413305975,1,0.06732346535201,675.2346535201,0,-0.0743749794850697,0.247150825537869,0.0566848814851923,0.479324723159201,0.227045921598458,0.15651640862527,0.0989348947127445,27.6537648018628,2.51452804977062e-168,"other","correct",0.2,-0.5,0.5,5260,4834
-0.5,0.281119941644478,0.640559970822239,-0.0254942521992237,-0.0190332875568891,-189.332875568891,1,0.0793052387758387,795.052387758387,0,-0.0983385263327278,0.248965631302774,-0.182977480094407,0.479324723159198,0.261027159911266,0.201347337609098,0.097748072647005,28.2108499845079,4.30429021542964e-175,"other","correct",0.2,-0.5,0.5,5260,4834
0,0.281119941644478,0.640559970822239,-0.184402175268379,-0.129592680691579,-1294.92680691579,1,0.18986463191053,1900.6463191053,0,-0.319457312602109,0.267308336411002,-0.422639841674005,0.479324723159195,0.284436370720069,0.258794651395778,0.157566639029159,44.141761187692,0,"no","correct",0.2,-0.5,0.5,5260,4834
0.5,0.281119941644478,0.640559970822239,-0.527350796682357,-0.333257946046344,-3331.57946046344,1,0.393529897265294,3937.29897265294,0,-0.726787843311637,0.299468482017456,-0.662302203253597,0.479324723159191,0.300026129918061,0.298122429365234,0.244857127972957,71.2849295174626,0,"other","correct",0.2,-0.5,0.5,5260,4834
1,0.281119941644478,0.640559970822239,-1.14347928317126,-0.619220661606135,-6191.20661606135,1,0.679492612825086,6796.92612825086,0,-1.29871327443122,0.340065523203119,-0.901964564833214,0.479324723159203,0.345550175356318,0.344099549649037,0.31962297209264,103.011494919031,0,"other","correct",0.2,-0.5,0.5,5260,4834
1.5,0.281119941644478,0.640559970822239,-2.1953529049325,-0.973114780306937,-9730.14780306937,1,1.03338673152589,10335.8673152589,0,-2.00650151183282,0.382407880664484,-1.1416269264128,0.479324723159196,0.412794484299416,0.411399017891701,0.379284191967937,136.246691811227,0,"other","correct",0.2,-0.5,0.5,5260,4834
2,0.281119941644478,0.640559970822239,-3.96431513522699,-1.37940578316722,-13793.0578316722,1,1.43967773438617,14398.7773438617,0,-2.81908351755339,0.42061405604425,-1.3812892879924,0.479324723159196,0.484022946636632,0.480015279469702,0.423817446424397,172.96327124909,0,"other","correct",0.2,-0.5,0.5,5260,4834
-0.170518303434991,0.281119941644478,0.640559970822239,-0.112431243884294,-0.081027634697957,-809.27634697957,1,0.141299585916907,1414.99585916907,0,-0.222327220614864,0.25930101109792,-0.340906203086454,0.479324723159198,0.277468915105776,0.241458869072468,0.131047236217708,37.1392731502073,6.53193354235267e-302,"recalibration","correct",0.2,-0.5,0.5,5260,4834
-0.810071783892892,0.281119941644478,0.640559970822239,0.000269429481674853,0.00010201821698156,2.0201821698156,0.155220518785184,0.0601699330019688,603.699330019688,0,-0.0600679147849873,0.2458496122128,-0.0343524081204683,0.479324723159199,0.241369287112875,0.154920523231295,0.0923004273483784,26.0003903376696,4.90204900683498e-149,"optimal","correct",0.2,-0.5,0.5,5260,4834
-2,0.281625699110588,0.640812849555294,-0.502294226234171,-0.319703728310842,-3196.03728310842,1,0.378730015529647,3789.30015529647,0,-0.698433743840489,0.300719553632871,0.744484407208089,0.578505725407234,0.276012885450392,0.274777253225558,0.255053552168133,70.2392124221917,0,"other","incorrect",0.2,-0.5,0.5,5260,4834
-1.5,0.281625699110588,0.640812849555294,-0.149197915564095,-0.106131854377649,-1060.31854377649,1,0.165158141596454,1653.58141596454,0,-0.271289995974103,0.264150419442603,0.455231544504466,0.578505725407227,0.220922449741541,0.205463088132855,0.167644423198989,42.1239516748163,0,"other","incorrect",0.2,-0.5,0.5,5260,4834
-1,0.281625699110588,0.640812849555294,0.0161634680186876,0.0120921670621838,121.921670621838,0,0.0469341201566212,471.341201566212,0,-0.0348419530944375,0.242472054999567,0.165978681800856,0.578505725407235,0.21074690624285,0.150761383082743,0.0706554513318434,20.610728531955,2.19897203734335e-94,"other","incorrect",0.2,-0.5,0.5,5260,4834
-0.5,0.281625699110588,0.640812849555294,0.0337781760021014,0.0255504963888554,256.504963888554,0,0.0334757908299493,336.757908299493,0,-0.00792529444109386,0.241467409097043,-0.123274180902761,0.578505725407236,0.19808258017861,0.114809112240705,0.0711954187293147,17.7933234037672,7.96147354749685e-71,"other","incorrect",0.2,-0.5,0.5,5260,4834
0,0.281625699110588,0.640812849555294,-0.0920108415781503,-0.0668075028507283,-667.075028507283,1,0.125833790069532,1260.33790069532,0,-0.19264129292026,0.260975974265979,-0.412527043606383,0.578505725407241,0.193165590386519,0.19267684973087,0.149334050911447,34.1608200492335,9.23725499361123e-256,"no","incorrect",0.2,-0.5,0.5,5260,4834
0.5,0.281625699110588,0.640812849555294,-0.392182466260523,-0.257860375453969,-2577.60375453969,1,0.316886662672773,3170.86662672773,0,-0.574747038126742,0.295606033243243,-0.701779906310005,0.578505725407242,0.272311563792065,0.271345769251295,0.234690079452324,60.5207663058799,0,"other","incorrect",0.2,-0.5,0.5,5260,4834
1,0.281625699110588,0.640812849555294,-0.942276198926032,-0.534513609683908,-5344.13609683908,1,0.593539896902712,5937.39896902712,0,-1.12805350658662,0.337599964960606,-0.991032769013633,0.578505725407246,0.357190781638882,0.355511206639737,0.310292591429288,92.0744921017071,0,"other","incorrect",0.2,-0.5,0.5,5260,4834
1.5,0.281625699110588,0.640812849555294,-1.88396069356254,-0.880743240752033,-8806.43240752033,1,0.939769527970838,9399.69527970838,0,-1.82051276872287,0.379756002986311,-1.28028563171728,0.578505725407258,0.434421722982073,0.430902847877568,0.371075336158694,127.704812640957,0,"other","incorrect",0.2,-0.5,0.5,5260,4834
2,0.281625699110588,0.640812849555294,-3.46478506095933,-1.2803762230268,-12802.762230268,1,1.3394025102456,13396.025102456,0,-2.6197787332724,0.417126697132631,-1.56953849442092,0.578505725407261,0.502563036033745,0.498270072557905,0.416594595809846,167.981374544001,0,"other","incorrect",0.2,-0.5,0.5,5260,4834
-0.170518303434991,0.281625699110588,0.640812849555294,-0.031866631014274,-0.0237102569425308,-236.102569425308,1,0.0827365441613354,829.365441613354,0,-0.106446801103866,0.252271368998407,-0.31388122878251,0.578505725407238,0.18845448913938,0.167259030546107,0.120407852574732,27.0442952444328,4.4576302419687e-161,"recalibration","incorrect",0.2,-0.5,0.5,5260,4834
-0.687009159147339,0.281625699110588,0.640812849555294,0.0434772859671059,0.0330390580322559,331.390580322559,0,0.0259872291865489,261.872291865489,0,0.00705182884570695,0.239297425495128,-0.0150883116324332,0.578505725407235,0.20309813226463,0.105758535808832,0.0548702625551507,16.1738552946562,7.7117771366296e-59,"optimal","incorrect",0.2,-0.5,0.5,5260,4834
-2,0.295607163139351,0.647803581569676,-0.385419853608084,-0.254014190810582,-2539.14190810582,1,0.321699655484591,3218.99655484591,0,-0.575713846295173,0.285955470134254,0.551948821231504,0.483657330110515,0.279898118418772,0.275469870139703,0.212290914165144,63.5501403603253,0,"other","correct",0.3,-0.5,0.5,5383,4969
-1.5,0.295607163139351,0.647803581569676,-0.114676700856165,-0.0826071363844776,-825.071363844776,1,0.150292601058487,1504.92601058487,0,-0.232899737442965,0.259640430039227,0.310120156176243,0.483657330110511,0.21800427925688,0.216163317467449,0.141852840534984,40.4951638891042,0,"other","correct",0.3,-0.5,0.5,5383,4969
-1,0.295607163139351,0.647803581569676,-0.00248602765830523,-0.00196276083566481,-18.6276083566481,1,0.0696482255096744,698.482255096744,0,-0.0716109863453392,0.246014660174502,0.0682914911209878,0.483657330110509,0.202819107438834,0.160205019821941,0.100231999200703,28.09009146633,1.29450734413853e-173,"other","correct",0.3,-0.5,0.5,5383,4969
-0.5,0.295607163139351,0.647803581569676,-0.0236339650259423,-0.0176699864556858,-175.699864556858,1,0.0853554511296954,855.554511296954,0,-0.103025437585381,0.247863396247171,-0.173537173934266,0.483657330110506,0.234651608781119,0.195972199937531,0.0997034779688305,29.686973474696,1.13099156603219e-193,"other","correct",0.3,-0.5,0.5,5383,4969
0,0.295607163139351,0.647803581569676,-0.184727186976031,-0.129849914929965,-1297.49914929965,1,0.197535379603974,1977.35379603974,0,-0.327385294533938,0.265604478912096,-0.415365838989519,0.483657330110505,0.257087189853743,0.246116327098059,0.156875965342408,46.2583769174037,0,"no","correct",0.3,-0.5,0.5,5383,4969
0.5,0.295607163139351,0.647803581569676,-0.526396818128677,-0.332845697974202,-3327.45697974202,1,0.40053116264821,4007.3116264821,0,-0.733376860622412,0.296801851020623,-0.657194504044762,0.483657330110499,0.285219750870815,0.284665814468703,0.242019322887712,73.7017093449593,0,"other","correct",0.3,-0.5,0.5,5383,4969
1,0.295607163139351,0.647803581569676,-1.13470344277402,-0.615835043437847,-6157.35043437847,1,0.683520508111855,6837.20508111855,0,-1.2993555515497,0.336216165729558,-0.899023169100006,0.483657330110496,0.346945346989639,0.345055513764515,0.314528046563028,104.648228615485,0,"other","correct",0.3,-0.5,0.5,5383,4969
1.5,0.295607163139351,0.647803581569676,-2.16433911637269,-0.964507731403896,-9644.07731403896,1,1.03219319607791,10323.9319607791,0,-1.9967009274818,0.377118388527874,-1.14085183415528,0.483657330110508,0.414055145854777,0.412868989853915,0.37202285769749,136.6706854418,0,"other","correct",0.3,-0.5,0.5,5383,4969
2,0.295607163139351,0.647803581569676,-3.87925222680302,-1.36348439286735,-13633.8439286735,1,1.43116985754136,14313.6985754136,0,-2.79465425040872,0.413658601463851,-1.38268049921047,0.483657330110484,0.481456033432269,0.478621868966162,0.414611849380584,172.760016998397,0,"other","correct",0.3,-0.5,0.5,5383,4969
-0.165900854942966,0.295607163139351,0.647803581569676,-0.114038504029523,-0.0821663038217135,-820.663038217135,1,0.149851768495723,1500.51768495723,0,-0.232018072317436,0.258044337770537,-0.335126674424752,0.483657330110503,0.250553556133015,0.231482729775174,0.130984457775612,39.2218390280962,0,"recalibration","correct",0.3,-0.5,0.5,5383,4969
-0.83044896136833,0.295607163139351,0.647803581569676,0.00496902597734941,0.00363368325804167,37.3368325804167,9.93896631662494e-10,0.0640517814159679,642.517814159679,0,-0.0604180981579262,0.244831955559185,-0.01371311154107,0.483657330110509,0.214791394966294,0.151986107989755,0.0945983446501638,26.9442354389594,6.66433211371357e-160,"optimal","correct",0.3,-0.5,0.5,5383,4969
-2,0.294852814142176,0.647426407071088,-0.522090047820393,-0.330527229793336,-3304.27229793336,1,0.390851673467312,3910.51673467312,0,-0.721378903260648,0.303361036217141,0.803692394525707,0.598795025016656,0.277102115813574,0.272678942455701,0.264258112657335,70.3089361113567,0,"other","incorrect",0.3,-0.5,0.5,5383,4969
-1.5,0.294852814142176,0.647426407071088,-0.154854648762496,-0.10997585469634,-1098.7585469634,1,0.170300298370316,1705.00298370316,0,-0.280276153066656,0.264722925484125,0.504294882017383,0.59879502501666,0.253872540498874,0.216073296137309,0.175381414004756,41.269277893115,0,"other","incorrect",0.3,-0.5,0.5,5383,4969
-1,0.294852814142176,0.647426407071088,0.0183758992967589,0.0137775978351352,138.775978351352,0,0.0465468458388401,467.468458388401,0,-0.0327692480037049,0.241630354282768,0.204897369509051,0.598795025016655,0.249612073276417,0.158343225436017,0.073908216209526,18.9348106855927,5.89271104371563e-80,"other","incorrect",0.3,-0.5,0.5,5383,4969
-0.5,0.294852814142176,0.647426407071088,0.0417751287190763,0.0317322580069174,318.322580069174,0,0.0285921856670584,287.921856670584,0,0.00314007233985904,0.239881751685899,-0.0945001429992764,0.598795025016654,0.246081200422869,0.082593989993496,0.0671168747213921,16.3458330465342,4.65761684848056e-60,"other","incorrect",0.3,-0.5,0.5,5383,4969
0,0.294852814142176,0.647426407071088,-0.0773821341726487,-0.0565142241360265,-564.142241360265,1,0.116838667810002,1170.38667810002,0,-0.173352891946028,0.259010080087972,-0.393897655507601,0.59879502501665,0.244623333930986,0.179942598665924,0.146593721052722,33.2524644194127,1.88057003383742e-242,"no","incorrect",0.3,-0.5,0.5,5383,4969
0.5,0.294852814142176,0.647426407071088,-0.366805458725053,-0.243125053109907,-2430.25053109907,1,0.303449496783881,3036.49496783881,0,-0.546574549893788,0.293195328404309,-0.693295168015924,0.598795025016648,0.276072674036949,0.274832758770124,0.230338303650559,59.8159287572111,0,"other","incorrect",0.3,-0.5,0.5,5383,4969
1,0.294852814142176,0.647426407071088,-0.896634096825161,-0.514399755422603,-5142.99755422603,1,0.574724199096578,5749.24199096578,0,-1.08912395451918,0.334371575840146,-0.992692680524253,0.598795025016651,0.363527632813031,0.3618670365625,0.30387329606956,91.3093554341768,0,"other","incorrect",0.3,-0.5,0.5,5383,4969
1.5,0.294852814142176,0.647426407071088,-1.79820068201003,-0.853933554855013,-8538.33554855013,1,0.914257998528989,9144.57998528989,0,-1.768191553384,0.375269321463113,-1.29209019303258,0.598795025016652,0.44110719470376,0.437690305915529,0.362754861530649,126.753266807637,0,"other","incorrect",0.3,-0.5,0.5,5383,4969
2,0.294852814142176,0.647426407071088,-3.29879356878544,-1.2454249389158,-12453.249389158,1,1.30574938258978,13059.4938258978,0,-2.55117432150558,0.411077893088175,-1.59148770554095,0.598795025016668,0.508872361643774,0.503346243685983,0.406820895677516,166.835946302087,0,"other","incorrect",0.3,-0.5,0.5,5383,4969
-0.165900854942966,0.294852814142176,0.647426407071088,-0.0210919093684029,-0.0157949172223722,-156.949172223722,1,0.0761193608963475,763.193608963475,0,-0.0919142781187196,0.250627963371583,-0.294557048921745,0.598795025016651,0.244811096935752,0.148128119333346,0.118590786188119,26.1631263305397,6.98776920784229e-151,"recalibration","incorrect",0.3,-0.5,0.5,5383,4969
-0.666696044849992,0.294852814142176,0.647426407071088,0.049474472042782,0.0377113005550364,378.113005550364,0,0.0226131431189387,228.131431189388,0,0.0150981574360976,0.237988753550418,0.00531661934685157,0.598795025016655,0.247092455283338,0.107378150054851,0.0490277036395207,14.573267178869,4.15532973490753e-48,"optimal","incorrect",0.3,-0.5,0.5,5383,4969
-2,0.316618593050708,0.658309296525354,-0.343569636040704,-0.229338674220118,-2292.38674220118,1,0.307997089428091,3081.97089428091,0,-0.537335763648209,0.281897000489179,0.576435396419942,0.499754289448899,0.276632169678732,0.273901988482331,0.20704666247678,60.3458812231358,0,"other","correct",0.4,-0.5,0.5,5531,5101
-1.5,0.316618593050708,0.658309296525354,-0.0883358514541739,-0.0642411375022953,-641.411375022954,1,0.142899552710269,1430.99552710269,0,-0.207140690212564,0.256306601965576,0.32655825169549,0.499754289448897,0.217038701624359,0.215561802123062,0.139450642620374,38.728038192775,0,"other","correct",0.4,-0.5,0.5,5531,5101
-1,0.316618593050708,0.658309296525354,0.0146378257256242,0.0109375661194466,110.375661194466,0,0.0677208490885269,679.208490885268,0,-0.0567832829690802,0.242992523467724,0.0766811069710418,0.499754289448897,0.182875742831287,0.153576962463182,0.0988659464715003,27.6795991973505,1.22924698957849e-168,"other","correct",0.4,-0.5,0.5,5531,5101
-0.5,0.316618593050708,0.658309296525354,-0.0115775352574683,-0.00874449852352445,-86.4449852352445,1,0.0874029137314985,876.029137314985,0,-0.0961474122550229,0.244685334628472,-0.173196037753407,0.499754289448897,0.211310812231503,0.187487027718933,0.0965999588914435,30.1634750722663,7.14123102897242e-200,"other","correct",0.4,-0.5,0.5,5531,5101
0,0.316618593050708,0.658309296525354,-0.174561417187093,-0.123116650623512,-1230.16650623512,1,0.201775065831486,2019.75065831486,0,-0.324891716454998,0.262095669011496,-0.423073182477853,0.499754289448895,0.232051193897316,0.230581218984802,0.157636061360475,47.7279546854343,0,"no","correct",0.4,-0.5,0.5,5531,5101
0.5,0.316618593050708,0.658309296525354,-0.514444451088811,-0.326363768178191,-3262.63768178191,1,0.405022183386164,4052.22183386164,0,-0.731385951564355,0.292974192119379,-0.672950327202302,0.499754289448896,0.281579048352068,0.27930809195457,0.240807171856365,75.4889638882916,0,"other","correct",0.4,-0.5,0.5,5531,5101
